koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
CANDIDATE,CANDIDATE,5.19898615,133.05317,2454966.053,0.0,,0.428,2.359,,136.8,0.010944,2.57461,1.04,0.0578,88.41,1035.0,271.21,15.44,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,4.3740973,9.88589,11.5,1,206.0,1.0,11111101110111011000000000000000,0.698,,,6058.0,4.54,-0.4,0.867,0.95,,298.78278,48.312809,14.652,15.099,14.612,14.46,14.374,13.518,13.162,13.14,0.542,19.918835,48.3129,-0.6,0.3,0.00013,-5e-05,-0.95,-0.71,1.19,-0.7,-0.88,1.12
CANDIDATE,CANDIDATE,14.74426,135.04,2454968.04,0.0,,1.063,8.168,,113.6,0.07515,0.00131,8.1,0.1182,64.5,784.0,89.04,2.47,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,3.6856647,7.1960864,11.9,2,86.0,2.0,11111111111111111000000000000000,0.6171,,,6146.0,4.454,-0.22,0.987,1.006,,301.56284,44.240391,13.775,14.202,13.738,13.592,13.551,12.716,12.431,12.33,0.216,20.10419,44.24027,0.0,-0.4,0.00013,5e-05,0.3,0.17,0.33,0.23,0.32,0.39
CANDIDATE,CANDIDATE,35.0175053,139.8496,2454972.85,0.0,,0.809,3.608,,292.0,0.017393,1.47347,2.13,0.2026,88.99,617.0,34.32,45.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,3.8430924,11.686475,12.8,1,36.0,1.0,11111111111111111000000000000000,0.0054,,,5944.0,4.293,-0.32,1.123,0.905,,292.35605,39.11945,14.638,15.065,14.591,14.454,14.411,13.567,13.262,13.185,0.921,19.490403,39.11941,0.0,-0.2,-3e-05,7e-05,0.25,-0.36,0.44,0.22,-0.29,0.36
CANDIDATE,CANDIDATE,22.599501,152.9112,2454985.911,0.0,,0.12,4.38,,76.9,0.008084,2.2735,0.96,0.1577,89.83,734.0,68.48,39.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,4.2251244,12.450065,2.9,1,59.0,1.0,11111111111111111000000000000000,0.7411,,,6335.0,4.375,-0.3,1.087,1.017,,296.29056,44.42326,11.531,11.852,11.49,11.393,11.388,10.545,10.299,10.253,0.597,19.752719,44.42325,0.62,-0.04,-2.6e-05,3e-06,-0.27,0.76,0.81,-0.03,0.79,0.79
CANDIDATE,CANDIDATE,5.89089509,132.43645,2454965.436,0.0,,0.282,2.402,,267.7,0.015019,3.32846,1.54,0.065,89.12,985.0,223.02,18.28,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,2.8858063,8.614958,11.7,1,176.0,1.0,01111110111011101000000000000000,0.2399,,,5869.0,4.513,0.07,0.942,1.054,,284.6134,48.37347,15.683,16.191,15.605,15.466,15.397,14.431,14.078,14.08,0.594,18.974248,48.37358,0.8,0.4,-0.00019,-0.00015,-0.09,-0.1,0.13,-0.12,-0.1,0.16
CANDIDATE,CANDIDATE,4.13029832,133.5272,2454966.527,0.0,,0.041,2.461,,325.3,0.016301,2.45435,1.44,0.048,89.82,995.0,231.52,13.03,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,3.6015882,10.777867,8.7,2,271.0,1.0,00011111111111111000000000000000,0.4943,,,5490.0,4.557,-0.16,0.81,0.864,,291.2941,41.91283,15.956,16.58,15.894,15.688,15.55,14.496,14.091,13.986,0.0,19.4196178,41.91395,0.42,4.03,0.000113,0.00027,-1.39,-7.56,7.69,0.64,-0.01,0.64
CANDIDATE,CANDIDATE,201.325036,174.7724,2455007.772,0.0,,0.597,14.4,,125.4,0.01067,0.30867,1.98,0.735,89.61,410.0,6.71,87.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3671,4.8883586,8.994525,14.2,1,7.0,1.0,11111111111111111000000000000000,0.9787,,,6120.0,4.093,0.16,1.699,1.306,,292.93643,46.753021,13.174,13.478,13.127,13.043,13.017,12.105,11.926,11.816,0.002,19.529066,46.75351,-1.1,1.7,0.00017,-0.00026,-0.74,0.15,0.76,-0.68,0.13,0.69
CANDIDATE,CANDIDATE,5.59346375,131.50752,2454964.508,0.0,,0.079,1.668,,236.5,0.014042,10.51872,1.43,0.0617,89.83,1008.0,243.63,25.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,3.5311754,9.279454,9.5,1,0.0,1.0,11111111111111111000000000000000,-1.0,,,5874.0,4.498,-0.06,0.933,1.001,,288.44839,49.714031,15.308,15.821,15.25,15.088,15.058,14.045,13.709,13.672,,,,,,,,0.59,-0.18,0.62,0.52,-0.24,0.57
CANDIDATE,CANDIDATE,3.44928111,133.38221,2454966.382,0.0,,0.534,1.424,,237.0,0.01441,6.48403,1.23,0.0426,88.08,966.0,206.55,15.98,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,3.2056208,10.003943,9.7,1,387.0,1.0,11111111111111111000000000000000,0.8232,,,5119.0,4.591,0.14,0.781,0.879,,291.45734,37.206841,15.144,15.889,15.077,14.825,14.688,13.699,13.21,13.119,0.0,19.430495,37.20693,0.22,0.34,-0.00022,-0.00055,-0.83,0.16,0.85,-0.96,0.12,0.97
CANDIDATE,CANDIDATE,37.9043889,163.7386,2454996.739,0.0,,0.473,11.638,,98.2,0.009164,0.14393,1.97,0.2241,88.78,693.0,54.36,22.19,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1997,0.5041,4.0105805,9.02947,13.9,2,35.0,1.0,11111111111111111000000000000000,0.2103,,,5303.0,3.87,-0.04,1.964,1.042,,290.25931,46.885109,13.726,14.408,13.671,13.433,13.313,12.294,11.868,11.766,0.753,19.350619,46.88498,0.0,-0.48,1e-05,3.9e-05,-0.34,0.12,0.36,-0.33,0.05,0.33
CANDIDATE,CANDIDATE,6.88297756,134.16424,2454967.164,0.0,,0.707,2.065,,30.4,0.005405,2.42096,0.77,0.0726,87.78,1141.0,400.53,18.23,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,2.9416935,10.112342,13.2,2,185.0,2.0,11111111111111111000000000000000,0.0914,,,6117.0,4.244,-0.04,1.298,1.079,,283.35046,45.339111,11.525,11.806,11.467,11.405,11.424,10.547,10.335,10.276,0.783,18.890038,45.33902,0.29,-0.34,-7e-06,8e-06,0.02,0.03,0.03,0.08,-0.11,0.1
CANDIDATE,CANDIDATE,8.7963166,134.3262,2454967.326,0.0,,0.979,4.696,,96.5,0.012479,0.0136,1.36,0.0836,75.14,882.0,142.92,3.82,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,3.7234938,9.131518,11.9,1,118.0,1.0,11110111011101110000000000000000,0.5113,,,5780.0,4.438,0.0,1.0,1.0,,283.83884,40.421974,13.641,14.285,13.595,13.364,,12.741,12.413,12.348,0.159,18.922571,40.4217,-0.7,-1.0,5e-05,0.00011,-0.99,-1.47,1.77,-1.01,-1.29,1.64
CANDIDATE,CANDIDATE,2.049602348,132.32639,2454965.326,0.0,,0.435,1.061,,186.1,0.012687,11.12347,1.08,0.0301,88.16,1203.0,494.57,13.52,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,2.921998,9.185251,11.3,1,657.0,1.0,11111111111111111000000000000000,0.9648,,,5356.0,4.589,-0.12,0.78,0.872,,289.18149,51.562538,15.277,15.894,15.205,15.013,14.887,13.931,13.431,13.443,0.0,19.278716,51.56341,-1.7,3.1,0.00026,-0.00041,0.0,1.19,1.19,0.1,1.2,1.2
CANDIDATE,CANDIDATE,53.285584,172.297,2455005.297,0.0,,0.754,6.492,,158.6,0.012512,0.50608,1.44,0.2582,88.98,537.0,19.63,42.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,3.4761007,8.856818,11.0,1,20.0,1.0,01110111011101110000000000000000,0.2341,,,6015.0,4.297,-0.68,1.057,0.806,,283.57269,41.695728,13.98,14.465,13.928,13.771,,12.908,12.621,12.536,0.769,18.90486,41.6957,0.6,-0.1,-0.00012,0.0,0.14,0.82,0.83,0.06,0.77,0.78
CANDIDATE,CANDIDATE,5.8943338,134.10692,2454967.107,0.0,,0.003,3.475,,28.9,0.00489,1.20538,0.61,0.0657,89.99,1092.0,335.9,13.033,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,4.3812556,9.383983,10.7,2,179.0,1.0,11111110111011101000000000000000,0.2006,,,5929.0,4.357,0.16,1.145,1.087,,288.34488,49.021938,12.322,12.674,12.273,12.171,12.143,11.286,11.032,10.982,0.815,19.222975,49.02193,-0.6,-0.1,1.7e-05,1e-06,-1.2,-1.1,1.6,-1.19,-1.12,1.6
CANDIDATE,CANDIDATE,8.119343,135.1862,2454968.186,0.0,,0.032,3.558,,350.4,0.016902,1.59919,1.5,0.0753,89.9,794.0,94.08,17.73,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,3.1672788,9.522111,8.2,2,137.0,2.0,00011111111111111000000000000000,0.4698,,,5490.0,4.557,-0.16,0.81,0.864,,291.2941,41.91283,15.956,16.58,15.894,15.688,15.55,14.496,14.091,13.986,0.0,19.4196322,41.91382,1.0,3.55,-7.5e-05,0.00046,,,,0.37,3.0,3.0
CANDIDATE,CANDIDATE,18.0071438,138.31266,2454971.313,0.0,,0.081,5.401,,80.8,0.008254,0.97957,1.05,0.1356,89.82,799.0,96.25,25.61,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,3.0615928,9.621073,13.1,1,75.0,1.0,11111111111111111000000000000000,0.3118,,,6173.0,4.314,-0.16,1.167,1.023,,291.09943,44.545689,13.615,13.924,13.579,13.483,13.487,12.635,12.389,12.361,0.076,19.406628,44.54527,0.0,-1.5,-2e-06,0.000109,0.19,0.3,0.3,0.16,0.3,0.4
CANDIDATE,CANDIDATE,2.49915311,133.08978,2454966.09,0.0,,0.666,1.803,,179.2,0.012944,1.61856,1.02,0.0321,85.29,983.0,220.65,8.11,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,3.090182,10.570909,13.4,1,427.0,1.0,11111011101110111000000000000000,0.9736,,,4705.0,4.572,-0.04,0.72,0.707,,294.3735,40.65144,15.352,16.275,15.251,14.956,14.752,13.58,13.001,12.93,0.198,19.624913,40.65178,0.5,1.2,-0.00017,-0.00013,-1.09,-0.45,1.17,-1.02,-0.29,1.06
CANDIDATE,CANDIDATE,105.997107,144.41965,2454977.42,0.0,,0.667,3.751,,430.8,0.020118,7.79128,1.83,0.4274,89.77,373.0,4.59,166.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,5.0442414,10.37172,10.9,2,11.0,1.0,11111101110111011000000000000000,0.3082,,,6068.0,4.565,-0.5,0.831,0.931,,295.6709,47.830399,14.894,15.335,14.861,14.704,14.65,13.78,13.438,13.349,0.821,19.711398,47.83042,0.2,0.1,-0.00017,-0.00018,-1.4,1.4,2.0,-1.4,1.2,1.8
CANDIDATE,CANDIDATE,6.30432354,137.29688,2454970.297,0.0,,0.665,2.508,,40.0,0.00614,1.45822,1.23,0.0709,87.38,1510.0,1229.72,14.52,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3088,0.2774,3.7494876,10.173115,10.7,1,206.0,1.0,11111111111111111000000000000000,0.978,,,6728.0,3.987,-0.46,1.836,1.192,,293.37381,44.727982,13.01,13.215,12.942,12.803,12.622,11.76,11.476,11.426,0.086,19.558249,44.72766,-0.2,-1.2,1.3e-05,4.8e-05,1.23,0.8,1.47,1.24,1.0,1.58
CANDIDATE,CANDIDATE,3.38419892,131.9355,2454964.936,0.0,,0.176,1.485,,228.2,0.013798,8.68866,1.2,0.0423,89.42,1074.0,313.79,17.39,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,4.7909374,9.775006,11.5,1,317.0,1.0,11111011101110111000000000000000,0.0109,,,5613.0,4.581,-0.26,0.795,0.888,,292.96661,39.899639,15.446,16.02,15.401,15.2,15.087,14.144,13.819,13.666,0.352,19.531103,39.89934,-0.2,-1.1,2e-05,0.00017,1.08,-0.87,1.39,1.02,-1.28,1.64
CANDIDATE,CANDIDATE,1.19260017,132.66994,2454965.67,0.0,,0.015,1.502,,58.0,0.006921,3.07205,0.77,0.0207,89.86,1726.0,2107.84,6.14,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,3.8399518,8.514938,11.7,1,1118.0,1.0,11111111111111111000000000000000,0.9712,,,5600.0,4.349,-0.18,1.013,0.837,,298.08716,42.164349,13.818,14.389,13.785,13.574,13.519,12.581,12.194,12.128,0.004,19.872438,42.16393,-1.6,-1.5,7.3e-05,7.8e-05,0.39,0.58,0.69,0.33,0.71,0.78
CANDIDATE,CANDIDATE,216.456055,175.3753,2455008.375,0.0,,0.033,11.067,,1002.8,0.028585,1.46353,3.61,0.6985,89.99,320.0,2.48,153.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,8.020015,9.974652,14.2,1,4.0,1.0,11110111011101110000000000000000,0.6471,,,5645.0,4.299,0.14,1.155,0.969,,283.69351,40.018021,15.58,16.154,15.559,15.334,15.237,14.288,13.91,13.895,0.38,18.912911,40.01809,0.5,0.2,-0.0009,-0.0007,-0.42,-0.2,0.47,-0.37,-0.24,0.44
CANDIDATE,CANDIDATE,12.003678,134.71007,2454967.71,0.0,,0.076,2.799,,281.7,0.014942,4.78778,0.97,0.0856,89.87,503.0,15.12,33.16,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5738,2.9576967,10.933831,12.0,1,111.0,1.0,11111111111111111000000000000000,0.0927,,,4328.0,4.654,-0.42,0.594,0.58,,291.69516,49.187859,15.675,16.784,15.626,15.199,14.948,13.804,13.2,13.111,0.02,19.44633,49.18838,-0.5,1.9,0.00013,-0.00044,-0.22,0.5,0.56,-0.22,0.84,0.87
CANDIDATE,CANDIDATE,6.0059966,133.404,2454966.404,0.0,,0.135,3.096,,39.2,0.005742,1.69412,0.73,0.0658,89.48,1130.0,385.87,14.78,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,3.1247234,8.8583975,7.8,1,227.0,1.0,11111111111111111000000000000000,0.7667,,,6103.0,4.331,-0.04,1.16,1.05,,290.60806,37.801891,13.549,13.981,13.494,13.363,13.315,12.458,12.161,12.092,0.45,19.37387,37.80158,0.0,-1.1,0.0,4.6e-05,-0.75,1.1,1.4,-0.75,1.2,1.4
CANDIDATE,CANDIDATE,4.22426989,132.3611,2454965.361,0.0,,0.716,4.22,,13.6,0.003623,0.17052,0.35,0.0494,82.43,1069.0,309.32,5.44,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,3.2265565,8.32915,11.0,1,319.0,1.0,11111111111111111000000000000000,0.0665,,,5735.0,4.501,-0.2,0.883,0.903,,296.33688,43.60009,11.756,12.183,11.71,11.573,11.536,10.622,10.28,10.224,0.0,19.755784,43.60118,-0.3,3.9,-2e-06,-4.3e-05,1.46,-0.6,1.59,0.97,-0.5,1.08
CANDIDATE,CANDIDATE,330.906041,253.8224,2455086.822,0.0,,0.005,3.846,,740.0,0.024381,52.74002,2.05,0.883,89.95,225.0,0.6,673.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2463,0.4314,,,7.3,1,,,,,,,5461.0,4.589,-0.26,0.769,0.838,,285.66843,45.374771,15.77,16.34,15.713,15.525,15.428,14.497,14.063,14.0,,,,,,,,,,,,,
CANDIDATE,CANDIDATE,56.3479517,163.3795,2454996.379,0.0,,0.768,8.789,,43.6,0.006599,0.19347,1.06,0.2841,88.62,586.0,27.97,31.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2736,0.3819,3.783223,9.166768,15.1,1,24.0,1.0,11111111111111111000000000000000,0.6148,,,5843.0,4.086,-0.2,1.471,0.963,,287.31485,39.538181,10.455,10.846,10.415,10.288,10.283,9.424,9.119,9.033,0.151,19.154288,39.53872,-1.5,1.9,5.9e-05,-6e-05,-2.2,-5.0,5.5,-1.4,-4.1,4.4
CANDIDATE,CANDIDATE,19.9778599,135.165,2454968.165,0.0,,0.172,5.96,,83.4,0.008414,0.78159,1.07,0.1547,89.61,773.0,84.29,25.45,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,3.5064743,9.770229,12.8,1,52.0,1.0,11111110111011101000000000000000,0.956,,,6392.0,4.399,0.07,1.162,1.232,,286.56033,48.893051,13.52,13.838,13.452,13.383,13.376,12.556,12.273,12.255,0.541,19.104009,48.89287,-0.4,-0.6,3e-05,5.1e-05,0.83,1.02,1.32,0.61,0.93,1.12
CANDIDATE,CANDIDATE,17.543847,138.9151,2454971.915,0.0,,0.579,5.948,,196.3,0.013357,0.40577,1.15,0.126,88.23,658.0,44.42,18.76,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,3.1010046,8.432558,9.9,1,81.0,1.0,11111111111111111000000000000000,0.3551,,,5957.0,4.579,-0.6,0.791,0.865,,287.06534,37.899479,15.388,15.865,15.354,15.184,15.092,14.193,13.794,13.769,0.29,19.137651,37.89915,-1.7,-1.2,0.0003,8e-05,0.28,-1.36,1.39,0.35,-1.48,1.52
CANDIDATE,CANDIDATE,3.8183717,133.90812,2454966.908,0.0,,0.878,2.687,,50.8,0.007521,0.21007,1.39,0.0528,80.73,1683.0,1894.37,5.45,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.318,0.2734,3.1760168,9.259817,11.8,1,350.0,1.0,11111111111111111000000000000000,0.2273,,,6738.0,4.109,-0.18,1.692,1.351,,295.24191,43.972599,13.821,14.129,13.769,13.689,13.667,12.617,12.444,12.37,0.741,19.682806,43.97258,0.48,-0.1,-2.5e-05,1e-05,0.35,-0.63,0.72,0.3,-0.53,0.61
CANDIDATE,CANDIDATE,9.07829171,138.25933,2454971.259,0.0,,0.164,0.783,,530.9,0.020947,163.47585,3.69,0.0838,89.89,984.0,221.32,89.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1466,0.5849,3.602735,8.633484,7.0,1,68.0,1.0,01010101010101010000000000000000,0.2913,,,5086.0,4.002,0.3,1.611,0.951,,291.58875,44.907509,14.383,15.175,14.315,14.044,13.907,12.857,12.38,12.306,0.0,19.439237,44.90735,-0.49,-0.58,0.00044,0.00086,0.88,0.34,0.94,0.86,0.38,0.94
CANDIDATE,CANDIDATE,6.41097179,132.9844,2454965.984,0.0,,0.261,2.582,,233.5,0.013772,2.95954,1.4,0.0669,89.2,886.0,146.16,18.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,3.0666554,7.288215,8.5,1,138.0,1.0,00011011101110111000000000000000,0.9025,,,5383.0,4.486,0.4,0.933,0.972,,296.22168,39.405762,15.631,16.364,15.559,15.316,15.174,14.182,13.769,13.652,0.0,19.748104,39.4062,-0.3,1.6,0.0,-0.00078,-0.2,2.19,2.2,-0.14,0.88,0.89
CANDIDATE,CANDIDATE,75.2116373,202.30222,2455035.302,0.0,,0.058,3.203,,362.6,0.017266,20.22238,2.83,0.3708,89.98,516.0,16.78,182.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.257,0.4213,5.2521744,10.52841,13.1,1,16.0,1.0,11111111111111111000000000000000,0.1715,,,5818.0,4.165,0.28,1.5,1.2,,291.51758,49.43462,14.39,14.803,14.336,14.213,14.164,13.284,12.981,12.908,0.012,19.434495,49.43441,-0.37,-0.77,-1e-05,0.00049,0.13,0.27,0.3,-0.04,0.52,0.52
CANDIDATE,CANDIDATE,6.36283414,131.8069,2454964.807,0.0,,0.141,3.752,,159.4,0.011578,1.02437,1.12,0.0666,89.38,956.0,197.84,12.99,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,2.9347649,8.2043915,9.9,1,160.0,1.0,11110111011101110000000000000000,0.4414,,,5955.0,4.534,-0.24,0.883,0.972,,285.22415,40.958931,15.567,16.051,15.525,15.36,15.3,14.385,14.052,13.949,0.021,19.014969,40.95967,1.0,2.7,-0.00014,-0.00038,-0.52,-0.42,0.67,-0.49,-0.41,0.64
CANDIDATE,CANDIDATE,7.53737498,135.80956,2454968.81,0.0,,0.225,3.966,,41.1,0.005934,0.96345,0.93,0.0802,89.1,1210.0,506.84,14.25,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.31,0.2931,3.1857557,9.064498,11.3,1,178.0,1.0,11111111111111111000000000000000,0.7133,,,6483.0,4.206,-0.16,1.436,1.212,,286.51355,45.038044,12.912,13.211,12.842,12.784,,12.165,11.922,11.909,0.379,19.10092,45.03828,0.65,0.8,-2.9e-05,-2.4e-05,-0.37,-0.61,0.71,-0.32,-0.51,0.6
CANDIDATE,CANDIDATE,7.57600886,135.6293,2454968.629,0.0,,0.267,3.361,,49.0,0.00635,1.53942,0.54,0.0714,89.08,778.0,86.87,16.72,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,4.682032,10.2443905,12.5,2,185.0,1.0,11111111111111111000000000000000,0.7318,,,5361.0,4.588,-0.16,0.774,0.848,,293.29279,41.997589,13.241,13.827,13.184,12.99,12.932,11.946,11.483,11.424,0.138,19.552824,41.99736,-1.1,-0.8,5.9e-05,3.7e-05,-0.6,1.01,1.17,-0.58,0.99,1.15
CANDIDATE,CANDIDATE,8.8303681,134.80059,2454967.801,0.0,,0.746,3.426,,296.2,0.017124,0.61621,1.32,0.0767,86.87,676.0,49.36,13.64,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1646,0.5508,3.51433,10.066968,10.9,1,153.0,1.0,11111111111111111000000000000000,0.8359,,,5051.0,4.628,-0.24,0.706,0.786,,282.19565,47.105679,15.945,16.678,15.881,15.631,15.46,14.439,13.946,13.737,0.233,18.81301,47.1058,-1.2,0.4,0.00029,-0.00031,-0.96,-0.49,1.08,-1.12,-0.73,1.33
CANDIDATE,CANDIDATE,12.85755895,141.85597,2454974.856,0.0,,0.55,4.831,,106.5,0.009747,0.5859,1.23,0.1045,88.17,860.0,129.15,17.24,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,3.550841,10.89066,14.2,1,82.0,1.0,11111011101110111000000000000000,0.9132,,,5860.0,4.276,-0.2,1.156,0.922,,294.30099,39.519058,13.821,14.297,13.794,13.617,13.518,12.681,12.327,12.248,0.221,19.620058,39.51934,-0.4,0.99,4e-05,-8.9e-05,-0.3,-2.0,2.0,-0.44,-2.0,2.1
CANDIDATE,CANDIDATE,33.502923,158.6469,2454991.647,0.0,,0.756,11.947,,70.9,0.008374,0.04941,1.08,0.1984,86.97,645.0,40.79,14.31,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,3.38466,7.9662275,12.5,2,38.0,2.0,11111111111111111000000000000000,0.4889,,,5999.0,4.263,-0.32,1.177,0.926,,286.77313,39.277531,13.219,13.679,13.177,13.022,12.961,12.094,11.843,11.72,0.078,19.118241,39.27765,1.33,0.4,-9.9e-05,-3.4e-05,1.1,0.29,1.13,0.66,0.25,0.7
CANDIDATE,CANDIDATE,148.568877,139.60402,2454972.604,0.0,,0.243,4.399,,404.4,0.018329,14.24321,5.97,0.6365,89.95,555.0,22.49,255.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2657,0.4109,4.8200283,9.631365,11.6,1,8.0,1.0,11111111111111111000000000000000,0.8943,,,5814.0,3.68,0.34,2.985,1.556,,288.01013,46.978519,14.744,15.092,14.688,14.595,14.569,13.734,13.48,13.47,0.16,19.200674,46.97895,-0.1,1.5,2e-05,-0.00047,0.22,-0.05,0.22,0.28,-0.1,0.29
CANDIDATE,CANDIDATE,9.3335486,137.6177,2454970.618,0.0,,0.725,6.643,,71.2,0.008311,0.09394,1.69,0.0888,84.5,1082.0,323.68,7.56,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1973,0.5102,2.7230306,8.977697,11.7,1,138.0,1.0,11111111111111111000000000000000,0.8478,,,5354.0,3.927,0.14,1.863,1.071,,295.21426,45.324509,14.276,14.893,14.228,14.012,13.884,12.924,12.525,12.461,0.044,19.680915,45.32473,-1.4,0.8,9.5e-05,-8.3e-05,0.11,0.2,0.2,0.07,0.1,0.12
CANDIDATE,CANDIDATE,9.54060855,131.91276,2454964.913,0.0,,0.031,1.869,,462.0,0.019272,13.03657,1.75,0.083,89.96,735.0,69.25,39.73,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,3.3742673,9.922385,11.2,1,133.0,1.0,01111111111111111000000000000000,0.5645,,,5271.0,4.522,0.0,0.831,0.839,,288.87082,50.815559,15.836,16.54,15.794,15.534,15.429,14.489,14.086,13.894,0.319,19.257999,50.81546,-1.9,-0.3,0.00076,0.0003,0.4,-0.4,0.6,0.3,-0.38,0.5
CANDIDATE,CANDIDATE,1.80926734,132.6883,2454965.688,0.0,,0.385,2.469,,98.0,0.009177,0.843,0.89,0.0289,85.81,1444.0,1028.71,5.26,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,3.408832,9.224608,10.9,1,738.0,1.0,11111111111111111000000000000000,0.951,,,5897.0,4.531,-0.16,0.891,0.983,,298.54257,40.51479,15.186,15.711,15.14,14.961,14.884,13.927,13.606,13.493,0.002,19.902834,40.51538,-0.2,2.1,4e-05,-0.00024,-0.87,0.85,1.22,-0.98,0.7,1.2
CANDIDATE,CANDIDATE,5.04413987,132.51986,2454965.52,0.0,,0.727,1.623,,172.0,0.012998,3.51473,1.18,0.0533,87.52,862.0,130.09,16.78,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,3.369117,8.172602,10.2,4,262.0,2.0,11111111111111111000000000000000,0.2849,,,4954.0,4.5,0.18,0.828,0.791,,290.46512,47.92918,15.377,16.172,15.343,15.036,14.826,13.81,13.298,13.201,0.619,19.364346,47.92894,0.1,-0.9,-6e-05,0.0001,-0.65,0.02,0.65,-0.8,-0.09,0.81
